Age,Gender,Location,Monthly_Bill,Total_Usage_GB,Churn,year,month
60,Female,Miami,98.23,120,0,0,5
70,Male,Chicago,73.77,326,0,1,4
68,Male,Miami,38.81,296,1,0,6
55,Female,Chicago,54.25,208,0,0,9
50,Male,Chicago,43.29,52,0,1,5
22,Female,Los Angeles,86.33,251,1,1,10
21,Female,New York,60.34,128,0,0,10
48,Female,Los Angeles,59.79,142,1,0,10
20,Female,Houston,38.88,479,0,0,1
20,Male,Miami,34.59,458,0,1,3
33,Male,Los Angeles,30.62,92,0,0,2
20,Female,Los Angeles,72.85,154,0,1,0
36,Male,Chicago,50.05,170,1,0,8
52,Female,New York,98.41,385,1,0,5
58,Male,New York,58.51,138,1,1,10
22,Female,Los Angeles,59.68,482,0,1,5
51,Female,Los Angeles,87.36,55,1,0,6
33,Female,Chicago,58.22,378,1,1,10
65,Female,Chicago,85.93,191,1,1,6
52,Female,Houston,45.91,408,0,1,7
50,Female,Houston,97.96,314,0,1,7
27,Male,Houston,82.23,169,0,0,6
48,Female,Los Angeles,81.26,448,0,1,11
70,Female,Los Angeles,30.93,341,1,1,7
35,Male,Miami,70.37,132,1,0,11
53,Female,Miami,41.81,482,0,1,1
32,Male,Houston,41.65,92,0,0,5
33,Male,Houston,58.26,405,0,0,5
34,Female,New York,68.41,283,0,1,3
42,Male,New York,41.73,188,1,1,8
55,Male,New York,91.46,136,0,0,10
38,Female,Chicago,30.21,115,0,0,2
59,Female,New York,90.67,86,0,0,6
33,Male,Los Angeles,56.58,314,0,1,9
59,Male,Miami,81.0,56,0,0,8
66,Male,Chicago,48.51,461,1,1,10
49,Male,Houston,93.53,330,0,0,10
70,Male,New York,35.15,378,1,1,4
34,Male,Houston,71.42,241,0,0,3
46,Male,Los Angeles,99.03,147,1,1,2
30,Female,Miami,96.98,261,0,0,8
56,Female,Chicago,77.74,397,1,0,6
52,Female,Los Angeles,86.08,60,0,1,2
50,Female,Los Angeles,94.7,169,1,1,0
31,Female,Houston,68.3,319,0,0,7
63,Male,Chicago,72.72,443,0,0,9
66,Female,Miami,56.45,56,1,0,6
21,Male,Houston,88.59,189,0,0,7
38,Male,Miami,83.7,358,1,0,4
40,Male,Houston,78.64,438,0,0,10
63,Male,New York,86.88,353,1,1,7
37,Female,Chicago,33.61,474,1,1,7
37,Male,Houston,91.97,309,1,0,5
58,Male,Houston,94.28,162,0,0,11
40,Male,Miami,59.91,420,0,1,6
24,Male,Chicago,36.17,167,1,1,3
52,Male,Houston,43.05,311,0,1,10
18,Male,Miami,99.92,134,0,1,5
36,Male,Houston,80.85,121,1,1,7
32,Female,New York,51.75,485,1,2,0
26,Male,Chicago,67.85,478,0,0,11
26,Female,Houston,83.96,328,1,0,1
51,Male,Chicago,33.67,138,0,0,3
44,Female,Miami,60.34,457,0,2,0
56,Male,Los Angeles,86.28,116,0,0,8
49,Male,Chicago,65.43,158,0,1,3
60,Male,Chicago,75.92,292,1,1,10
35,Female,Chicago,58.99,319,0,1,11
51,Male,Miami,96.07,236,0,0,2
48,Female,Houston,64.76,457,1,2,0
39,Female,Miami,76.31,485,1,0,11
57,Female,Miami,60.01,370,1,0,6
59,Male,Los Angeles,97.48,486,1,0,11
31,Female,Los Angeles,96.65,279,1,0,5
66,Male,Miami,71.61,441,1,0,7
70,Male,Houston,88.85,231,1,0,5
42,Male,Chicago,83.66,92,1,0,1
59,Female,Houston,84.82,219,1,0,2
49,Male,Chicago,72.3,451,1,0,8
40,Male,Chicago,40.69,155,0,0,2
30,Female,Chicago,85.01,221,1,0,5
63,Female,Miami,51.02,108,1,1,7
64,Female,New York,83.17,123,0,0,6
20,Female,Chicago,30.79,157,0,1,5
37,Female,Los Angeles,62.24,114,1,1,9
55,Male,Chicago,90.11,71,0,1,1
54,Male,Miami,75.78,447,1,1,0
32,Female,New York,46.88,389,0,0,2
19,Female,Chicago,85.42,318,0,0,10
23,Male,Chicago,34.87,198,0,1,7
29,Male,New York,63.68,52,1,0,10
21,Female,Miami,35.49,345,1,0,5
49,Female,Chicago,41.16,465,0,0,4
23,Male,Los Angeles,71.17,134,0,1,0
52,Female,Los Angeles,37.64,156,1,1,10
40,Male,Houston,42.61,437,1,0,1
49,Male,Miami,80.44,369,0,1,9
45,Male,Miami,38.01,455,0,0,2
25,Male,Los Angeles,54.26,288,0,1,2
57,Male,New York,59.22,215,0,1,7
50,Male,New York,52.51,306,0,1,4
20,Male,Miami,97.86,280,1,2,0
32,Male,Miami,85.62,174,0,1,0
29,Male,Los Angeles,76.51,398,0,1,6
67,Male,Chicago,69.17,385,1,1,1
29,Female,Houston,80.97,305,1,1,8
55,Male,Houston,46.98,90,1,1,5
19,Male,Houston,79.89,269,1,0,11
67,Male,Houston,35.36,126,1,0,4
41,Male,Miami,33.92,52,1,0,6
45,Female,New York,72.06,179,1,0,1
41,Male,Miami,81.96,295,0,1,8
26,Male,Los Angeles,66.17,137,1,1,7
27,Female,Miami,67.65,336,1,0,2
61,Male,Chicago,67.4,483,1,1,5
35,Male,Houston,90.46,59,0,1,0
66,Male,Houston,69.62,289,1,0,8
43,Male,Los Angeles,80.05,491,0,0,9
45,Male,Los Angeles,30.88,108,1,0,7
66,Male,Miami,45.66,371,1,1,10
21,Female,Miami,70.53,333,1,0,4
43,Male,Houston,44.41,367,0,1,11
37,Female,Los Angeles,57.51,389,1,0,5
44,Male,Miami,65.06,296,1,0,7
40,Male,Chicago,48.63,475,0,0,5
19,Female,New York,82.22,350,0,1,8
70,Male,Chicago,34.42,151,1,2,0
24,Male,Chicago,53.35,151,1,2,0
28,Female,Los Angeles,65.72,199,0,1,0
65,Female,Houston,50.86,71,1,0,11
26,Male,Los Angeles,74.2,76,1,0,9
49,Male,Los Angeles,89.28,434,1,1,2
49,Male,Los Angeles,40.57,158,1,0,5
38,Male,Los Angeles,74.49,86,0,1,5
34,Female,Chicago,92.63,65,0,1,9
19,Female,Los Angeles,51.62,124,1,1,0
60,Female,Miami,55.68,206,0,0,10
65,Female,Houston,88.82,407,1,1,6
26,Female,New York,50.85,399,1,1,10
65,Male,Los Angeles,88.18,397,0,2,0
23,Female,Chicago,52.75,384,0,0,11
32,Female,Miami,41.5,195,1,1,1
53,Female,New York,41.98,218,0,1,5
35,Male,New York,55.52,360,0,1,0
23,Female,Miami,64.48,392,0,1,0
60,Female,Houston,58.06,130,1,0,8
69,Male,Chicago,35.47,415,1,1,5
24,Male,New York,45.1,455,0,0,8
45,Male,Houston,78.52,217,1,1,4
62,Male,Los Angeles,54.07,423,1,0,11
54,Female,Chicago,84.41,344,0,0,11
35,Male,Los Angeles,82.56,256,1,0,6
41,Male,Los Angeles,95.27,70,0,0,9
39,Female,New York,85.34,95,1,0,11
37,Female,New York,66.32,121,0,1,0
49,Male,Miami,45.17,242,1,1,8
36,Female,New York,35.25,268,1,0,2
48,Male,Miami,73.05,448,0,0,2
49,Female,Chicago,87.16,156,1,0,9
47,Male,New York,95.39,430,0,0,4
23,Female,Houston,93.04,260,0,1,2
42,Male,New York,51.08,218,1,0,10
57,Male,Los Angeles,51.05,254,1,1,8
49,Female,Chicago,96.05,257,1,1,5
61,Female,Miami,63.34,147,0,0,5
55,Male,New York,32.46,87,1,1,6
47,Female,Los Angeles,65.76,259,1,0,7
51,Male,New York,41.95,110,1,1,10
46,Female,New York,66.08,206,0,1,3
30,Male,Chicago,48.61,357,0,1,5
18,Male,Los Angeles,61.8,407,0,1,8
51,Female,Los Angeles,97.22,129,1,0,3
27,Female,Chicago,87.68,187,1,1,3
64,Female,Miami,64.45,446,1,1,0
22,Male,Los Angeles,48.09,364,1,1,6
63,Male,New York,41.42,111,1,1,6
70,Female,New York,43.88,424,1,0,1
70,Female,Los Angeles,67.97,183,0,1,9
62,Female,Houston,92.95,295,0,1,9
51,Female,New York,84.1,461,0,0,5
48,Male,Los Angeles,71.24,467,0,1,4
60,Male,Miami,98.9,397,1,0,2
44,Male,Miami,38.29,386,1,1,10
25,Male,New York,38.32,335,0,0,8
53,Female,Houston,73.44,419,0,0,11
64,Male,Miami,60.18,122,1,1,8
45,Male,Chicago,80.84,285,1,0,5
47,Female,Chicago,73.8,58,1,1,4
54,Female,Miami,63.05,467,1,0,4
20,Female,New York,72.76,266,0,0,3
23,Female,Chicago,38.26,303,0,0,7
23,Female,Los Angeles,71.44,95,1,0,9
59,Male,Los Angeles,56.79,312,1,1,6
35,Female,New York,70.65,459,0,1,2
54,Male,New York,87.44,458,0,1,8
19,Female,New York,33.22,388,1,0,8
54,Female,Los Angeles,50.02,430,0,1,10
56,Male,Chicago,92.31,338,1,0,2
19,Female,New York,38.86,71,0,1,9
62,Male,Houston,95.0,482,1,0,7
57,Female,Houston,90.76,402,1,1,8
34,Female,Houston,68.89,480,0,0,2
45,Female,Miami,50.87,318,1,0,11
44,Female,Miami,54.78,278,0,0,6
54,Male,Miami,96.74,110,0,1,6
66,Male,Houston,59.83,316,0,1,3
42,Male,New York,67.63,454,1,1,7
33,Male,Houston,39.7,188,1,0,3
18,Male,Los Angeles,93.69,454,1,1,7
47,Male,New York,66.09,275,1,0,11
28,Female,Chicago,43.47,373,0,0,8
40,Male,Chicago,84.09,342,1,1,3
65,Male,Los Angeles,57.54,246,0,1,5
18,Male,Los Angeles,31.05,289,1,0,4
40,Male,Miami,36.12,451,1,2,0
35,Male,Los Angeles,85.69,138,0,0,8
64,Female,Los Angeles,46.27,96,0,1,11
60,Female,Miami,71.27,315,0,1,7
19,Male,Chicago,89.58,221,1,0,11
19,Female,New York,63.51,231,1,1,3
27,Male,Chicago,50.84,177,0,0,2
64,Female,Miami,35.16,452,1,1,0
29,Female,New York,45.8,207,1,0,7
45,Male,Miami,93.39,304,1,1,6
38,Female,Houston,91.56,386,1,0,4
19,Male,Los Angeles,95.28,244,0,0,10
35,Female,Los Angeles,70.45,250,0,1,5
44,Male,Houston,45.23,185,1,0,9
23,Male,Los Angeles,80.5,496,1,0,1
19,Male,Los Angeles,41.82,116,0,1,2
22,Female,Houston,49.92,90,0,0,7
32,Male,Miami,49.55,166,0,1,3
25,Female,Miami,95.17,414,0,1,0
70,Male,Los Angeles,63.48,439,0,1,2
28,Male,New York,37.84,351,1,0,6
37,Female,Chicago,38.88,421,0,0,5
22,Female,Los Angeles,33.14,214,0,0,9
59,Female,Houston,65.44,121,1,0,6
42,Female,Los Angeles,62.25,55,1,2,0
66,Female,Miami,64.53,105,0,1,1
41,Female,Los Angeles,39.81,472,1,1,10
68,Female,Houston,40.84,461,0,0,6
41,Female,Houston,40.58,111,1,1,8
18,Female,Miami,36.95,66,1,1,10
20,Female,Chicago,75.77,316,0,0,7
34,Female,Los Angeles,52.85,232,0,1,3
69,Female,Chicago,58.43,491,1,0,8
70,Male,Chicago,31.82,115,0,1,3
36,Male,Houston,89.88,299,1,0,3
25,Female,Los Angeles,80.35,132,0,2,0
55,Female,Los Angeles,95.22,312,1,1,4
25,Male,Chicago,45.91,416,1,0,3
55,Female,New York,90.56,498,1,2,0
50,Female,Los Angeles,90.79,480,1,0,10
61,Male,Los Angeles,67.33,136,1,1,11
49,Female,Miami,31.91,354,1,0,6
66,Female,Los Angeles,84.49,188,1,1,2
49,Male,Miami,78.19,357,0,1,5
19,Female,Chicago,82.83,428,1,0,5
24,Male,Los Angeles,86.61,67,0,1,8
68,Female,Los Angeles,82.19,392,1,1,11
52,Male,New York,35.04,187,1,1,1
51,Male,New York,66.96,374,0,0,2
34,Male,Chicago,77.61,76,0,1,2
68,Female,Miami,78.8,300,0,0,10
22,Male,Los Angeles,50.05,311,1,0,3
31,Male,Los Angeles,75.59,498,1,0,2
60,Female,Chicago,40.44,461,1,2,0
60,Female,Miami,30.81,150,0,1,4
50,Female,New York,31.8,206,0,1,9
32,Male,Houston,55.42,495,0,0,4
52,Female,New York,36.33,256,0,0,10
68,Male,Houston,91.81,126,0,0,9
48,Male,Miami,90.63,464,0,1,3
43,Male,New York,43.61,226,0,0,2
51,Female,Chicago,47.51,60,1,0,3
20,Male,Los Angeles,95.72,471,1,1,10
62,Male,Los Angeles,48.72,70,1,1,11
67,Male,Houston,96.29,326,0,1,0
53,Male,Houston,55.39,176,1,0,8
69,Female,Miami,97.15,383,1,1,1
24,Male,Miami,45.52,68,1,1,10
52,Female,New York,79.64,174,0,0,1
36,Male,New York,92.71,418,1,0,4
57,Female,Chicago,58.79,178,0,1,10
50,Female,Chicago,30.95,79,0,0,7
35,Female,Miami,78.47,425,1,0,10
21,Female,New York,92.42,330,1,0,11
33,Male,New York,57.92,226,1,1,3
56,Female,Miami,50.75,153,0,1,10
66,Female,Miami,67.7,196,0,0,9
38,Female,New York,79.2,99,1,1,5
61,Female,Houston,97.03,201,0,1,1
23,Female,Chicago,41.65,245,1,1,10
48,Female,Miami,85.38,104,1,1,10
53,Male,Miami,93.91,437,1,1,7
60,Male,Houston,76.92,461,1,1,3
39,Female,Chicago,98.03,55,1,1,3
47,Female,New York,70.59,304,0,0,11
61,Female,Miami,35.57,488,0,1,10
20,Male,Miami,36.18,438,0,0,2
50,Male,New York,61.34,323,0,1,10
59,Female,Houston,94.26,220,0,0,7
68,Male,Houston,99.79,355,1,1,3
52,Female,Miami,46.41,331,1,2,0
28,Male,Chicago,94.99,456,0,0,3
41,Female,Los Angeles,50.88,273,0,1,5
49,Male,New York,38.68,350,1,1,8
60,Female,Miami,49.34,486,1,1,0
66,Female,New York,98.73,383,1,1,1
36,Female,Houston,95.92,107,0,1,6
22,Female,Chicago,76.61,117,1,0,9
62,Male,Houston,78.96,475,0,0,11
26,Female,Miami,69.97,319,0,1,10
57,Female,Chicago,71.41,236,0,1,6
61,Female,Los Angeles,50.55,416,0,1,4
40,Male,Houston,92.95,125,1,0,9
67,Female,New York,68.69,109,0,0,6
44,Female,Chicago,39.21,309,0,0,8
26,Male,Miami,57.68,274,0,1,11
32,Male,Houston,59.93,408,0,1,4
45,Male,Miami,69.67,223,0,0,4
23,Female,Los Angeles,44.05,59,1,1,7
48,Male,New York,36.38,164,0,0,9
28,Male,New York,82.53,249,0,0,8
33,Female,Los Angeles,99.51,317,0,2,0
37,Female,New York,96.73,286,0,0,5
22,Male,Los Angeles,95.74,79,0,0,5
70,Male,Los Angeles,41.52,462,0,0,3
52,Female,New York,55.65,322,1,0,2
54,Female,Houston,73.75,184,0,1,7
69,Female,Miami,47.45,266,1,1,0
41,Male,Houston,57.14,337,1,1,2
42,Male,Los Angeles,52.61,116,0,1,1
35,Female,Chicago,65.58,450,1,0,10
18,Male,Houston,48.9,357,1,0,10
19,Male,Houston,35.75,436,1,0,6
63,Female,New York,94.69,408,1,0,3
60,Male,Houston,45.73,223,1,0,6
31,Male,Chicago,45.75,236,1,1,3
49,Female,New York,78.64,60,1,1,7
64,Female,New York,49.49,52,0,1,2
47,Female,New York,57.35,265,1,1,0
44,Female,Chicago,64.86,414,1,2,0
30,Male,Los Angeles,97.57,399,1,0,3
67,Male,Miami,30.93,55,0,0,10
44,Male,Chicago,97.54,274,0,0,3
18,Female,Chicago,96.12,130,1,0,8
57,Female,Miami,61.28,130,0,0,11
45,Female,Houston,42.18,418,0,1,9
41,Male,Houston,52.32,101,0,1,9
24,Male,Miami,64.42,108,0,1,3
19,Male,Miami,81.28,312,0,0,10
64,Female,Houston,51.91,107,0,1,8
55,Female,Miami,63.23,457,0,1,0
35,Male,New York,64.79,374,1,1,7
26,Female,Los Angeles,96.31,214,0,1,1
30,Male,Miami,51.11,387,1,1,0
54,Female,Houston,86.72,484,1,1,11
30,Female,Miami,76.77,164,1,0,9
63,Male,Chicago,77.53,473,1,1,5
36,Female,Los Angeles,59.98,283,1,0,7
32,Female,Chicago,51.98,262,0,1,1
44,Female,Miami,30.06,95,0,0,7
19,Female,Miami,71.88,391,0,0,4
21,Female,New York,35.75,279,1,0,5
68,Male,Chicago,83.64,137,0,0,5
35,Female,Miami,72.81,113,1,1,3
58,Female,New York,41.3,143,0,0,8
57,Female,Houston,31.16,191,1,0,8
47,Female,Miami,67.68,159,1,1,9
63,Male,New York,96.32,456,0,1,9
51,Female,New York,81.1,395,0,1,5
46,Male,Houston,40.41,365,1,0,1
70,Female,New York,98.14,138,1,0,7
69,Male,Los Angeles,34.86,450,0,0,5
26,Male,Miami,31.73,64,1,1,11
57,Female,Chicago,84.23,306,1,1,2
21,Female,Houston,70.5,418,0,1,1
28,Male,Los Angeles,40.34,102,0,1,6
57,Female,Los Angeles,76.73,250,0,0,3
44,Female,Houston,73.42,175,1,0,7
29,Male,Chicago,32.11,71,0,0,1
25,Male,Houston,89.67,495,1,1,7
19,Female,Chicago,64.3,313,1,0,5
25,Male,Houston,59.97,260,1,1,2
29,Male,Houston,77.59,285,1,1,10
41,Male,Chicago,45.32,233,0,0,11
45,Male,Chicago,39.09,344,0,1,7
68,Male,Chicago,64.91,148,1,1,0
63,Female,Miami,66.09,65,1,1,0
61,Female,Los Angeles,74.35,257,1,1,1
40,Female,New York,68.7,379,1,0,8
46,Female,Miami,95.48,130,0,0,4
34,Male,New York,95.39,93,0,1,11
56,Female,Miami,72.1,439,0,1,1
67,Female,Los Angeles,76.46,249,1,2,0
35,Male,New York,41.84,121,1,0,1
66,Male,New York,77.32,202,1,1,4
68,Female,Chicago,83.43,413,1,1,5
64,Female,Houston,47.61,392,0,0,6
35,Female,Chicago,44.36,278,1,0,1
33,Male,Los Angeles,88.89,474,0,1,1
28,Male,Houston,68.26,388,0,1,4
43,Male,Chicago,38.62,170,1,1,7
64,Male,Miami,56.14,105,0,0,3
24,Male,Los Angeles,60.79,135,1,1,2
64,Male,Chicago,51.42,112,1,1,0
40,Female,Houston,42.62,145,1,1,6
63,Male,Chicago,40.22,437,0,1,10
62,Male,Miami,45.27,217,1,0,1
24,Female,Los Angeles,52.58,362,1,1,10
63,Female,Chicago,50.43,75,1,0,7
41,Male,Chicago,39.29,466,0,0,11
41,Female,Los Angeles,75.44,490,1,0,7
48,Female,New York,39.81,406,0,0,8
51,Male,Miami,73.13,50,1,1,1
19,Male,Los Angeles,48.86,175,1,1,10
64,Female,Miami,33.75,256,0,0,5
56,Male,Chicago,88.26,160,0,0,8
37,Male,Chicago,53.77,477,0,1,4
62,Female,Miami,61.63,51,1,0,7
21,Female,Houston,46.33,281,0,0,4
56,Female,Los Angeles,57.01,344,0,1,4
38,Female,New York,49.68,269,0,0,4
36,Female,Chicago,46.06,292,1,1,8
36,Female,Los Angeles,93.19,123,1,1,9
58,Male,Los Angeles,45.13,359,1,0,10
20,Female,New York,54.85,154,1,0,10
54,Female,Chicago,66.11,194,1,1,3
33,Male,Chicago,74.32,71,1,0,10
24,Male,New York,77.81,57,1,0,8
57,Female,Houston,88.01,122,1,1,8
43,Female,Chicago,51.41,66,1,0,6
40,Female,Los Angeles,51.8,170,0,0,8
41,Female,Chicago,46.07,272,1,1,2
63,Male,Los Angeles,32.75,206,1,1,9
32,Female,Chicago,38.98,187,0,1,7
32,Female,New York,75.81,411,0,1,4
31,Female,Los Angeles,81.63,173,1,0,5
53,Female,Chicago,42.88,488,0,1,4
33,Female,Los Angeles,82.23,296,1,0,1
70,Female,Los Angeles,43.3,493,0,1,1
30,Male,Miami,49.75,468,1,1,7
53,Male,Miami,72.46,413,1,1,1
33,Male,New York,98.66,434,1,2,0
20,Female,Chicago,31.37,416,1,1,11
58,Female,Chicago,95.11,243,1,0,8
63,Female,Chicago,53.03,274,1,1,11
33,Male,Chicago,60.15,275,1,1,8
68,Male,Los Angeles,54.14,244,0,2,0
31,Male,Chicago,55.85,348,0,1,9
61,Female,New York,70.74,457,0,1,2
25,Female,Los Angeles,65.86,199,0,0,9
49,Female,Chicago,33.7,483,1,2,0
70,Male,New York,56.82,411,1,0,8
21,Female,Miami,54.5,383,0,0,10
57,Female,Miami,52.77,430,1,1,6
66,Female,Chicago,83.59,354,0,1,1
47,Male,Miami,45.85,95,0,1,7
18,Male,Los Angeles,75.98,230,1,0,1
47,Male,Miami,44.98,84,0,2,0
55,Male,Miami,38.46,408,0,1,7
30,Female,Houston,59.82,97,0,0,5
42,Male,Los Angeles,45.96,341,0,1,6
36,Male,Miami,96.3,249,0,0,2
43,Female,New York,40.15,120,0,0,6
49,Female,Los Angeles,51.47,75,1,1,1
35,Female,Miami,87.49,151,1,0,5
64,Male,Los Angeles,88.38,399,1,0,7
49,Female,New York,66.93,254,0,0,4
24,Male,New York,64.64,93,1,1,1
57,Male,New York,95.47,376,1,1,3
32,Male,Miami,95.0,240,1,1,2
50,Male,Miami,41.12,442,0,1,4
29,Female,Los Angeles,55.86,135,0,0,3
60,Female,Houston,98.18,275,1,1,3
22,Male,Miami,94.19,108,1,1,7
47,Male,New York,93.02,114,0,0,9
51,Female,Chicago,30.13,216,1,1,6
43,Male,Houston,56.88,468,0,1,3
36,Female,Chicago,95.1,499,1,0,4
69,Female,Houston,51.67,183,1,0,6
34,Male,Los Angeles,38.09,271,0,1,5
26,Male,New York,87.31,417,1,0,8
36,Female,New York,97.74,251,0,2,0
37,Male,New York,94.9,210,1,0,10
57,Female,New York,72.42,318,0,1,3
58,Female,Los Angeles,99.83,469,1,0,6
48,Female,Chicago,82.34,93,1,0,10
57,Female,New York,59.94,202,0,1,4
35,Male,Houston,40.15,485,1,0,3
37,Male,Houston,58.84,114,0,1,6
26,Male,New York,99.18,452,0,1,8
37,Male,Houston,31.2,140,0,1,8
28,Female,Houston,69.03,117,1,0,2
35,Female,Chicago,39.24,405,1,2,0
53,Female,Los Angeles,62.11,475,0,1,3
47,Female,Miami,72.25,476,1,0,3
27,Male,Los Angeles,35.97,264,1,0,9
42,Male,Los Angeles,63.01,433,0,0,6
37,Male,Los Angeles,56.44,100,0,1,2
27,Male,Miami,44.76,386,1,1,6
55,Female,Miami,99.86,467,0,0,5
43,Female,Los Angeles,51.2,177,0,1,9
37,Female,Houston,96.04,374,0,0,9
68,Male,New York,67.91,494,0,1,4
20,Female,New York,78.19,223,1,0,6
21,Female,Houston,38.57,76,1,0,2
62,Female,Houston,91.34,331,1,1,9
62,Male,Los Angeles,50.15,205,0,0,11
23,Male,New York,46.01,423,1,0,1
39,Male,Los Angeles,88.55,224,0,1,10
50,Female,Los Angeles,77.32,443,1,0,6
61,Female,New York,60.42,144,1,0,11
63,Male,Houston,79.42,326,0,1,5
55,Female,New York,58.92,404,0,0,7
67,Male,Los Angeles,97.12,167,1,0,2
20,Female,New York,81.55,357,0,1,11
70,Female,New York,76.27,331,0,0,2
33,Female,Los Angeles,91.81,377,0,0,3
38,Female,Miami,35.03,276,1,0,8
55,Female,New York,30.51,493,0,1,1
63,Female,New York,49.84,338,0,1,10
27,Male,New York,41.64,261,0,0,2
32,Male,Miami,45.55,372,0,0,4
25,Male,Miami,54.41,496,1,0,4
56,Female,Los Angeles,78.75,63,0,2,0
33,Male,Miami,53.41,209,0,1,1
28,Male,New York,49.33,453,1,0,4
58,Male,Miami,30.12,193,0,1,11
24,Female,Los Angeles,72.75,219,1,1,11
38,Male,Miami,86.31,319,1,1,1
70,Female,New York,43.33,225,1,1,7
58,Male,New York,90.52,325,0,1,10
44,Female,Miami,84.39,453,1,1,8
28,Male,Los Angeles,71.85,447,1,0,7
65,Male,Houston,63.33,487,0,2,0
39,Male,New York,38.29,366,0,0,2
45,Female,Miami,38.78,454,0,0,8
40,Male,Houston,53.28,298,0,1,5
54,Male,Chicago,98.28,368,0,1,8
55,Male,Miami,38.65,392,0,1,4
32,Female,New York,54.12,217,1,1,2
58,Male,Chicago,59.76,455,1,1,1
62,Male,Miami,32.61,369,1,0,10
38,Female,New York,54.44,137,1,2,0
18,Male,Houston,81.34,348,1,1,10
70,Female,Houston,59.59,459,1,2,0
46,Male,Chicago,35.45,253,1,1,0
42,Female,Houston,41.68,209,0,0,8
45,Male,Miami,98.96,132,0,0,1
51,Female,Houston,91.4,316,0,1,4
42,Female,Houston,61.28,125,1,1,1
68,Male,New York,48.33,126,1,0,4
64,Female,Houston,60.67,298,0,1,8
50,Male,New York,98.25,198,0,0,2
68,Male,Chicago,32.19,489,0,0,1
48,Female,Houston,79.73,370,0,0,5
42,Female,Chicago,72.79,453,0,1,8
33,Female,Miami,60.77,457,0,1,2
18,Female,Miami,34.17,196,0,1,7
64,Female,Chicago,85.57,320,1,1,5
58,Male,New York,43.37,281,1,1,0
54,Female,Los Angeles,49.46,148,0,1,4
62,Female,New York,77.62,206,1,1,4
37,Female,Miami,34.69,423,0,1,9
43,Male,Chicago,67.56,258,0,1,7
45,Female,Houston,36.92,216,0,1,2
39,Male,Miami,97.53,321,1,0,2
26,Male,Los Angeles,68.3,363,1,0,10
22,Female,Los Angeles,97.97,71,0,1,0
62,Female,New York,43.22,359,1,0,5
62,Female,Miami,60.31,221,0,1,4
62,Male,Miami,55.29,184,1,0,7
70,Female,Miami,41.52,342,1,1,2
46,Male,Los Angeles,43.89,286,0,0,3
55,Male,Chicago,49.92,442,0,0,1
60,Female,Houston,87.53,425,0,0,3
62,Male,Houston,37.93,329,1,0,11
48,Male,Houston,97.57,474,1,0,4
33,Female,Chicago,51.54,458,1,0,5
49,Female,Chicago,54.76,98,0,1,9
66,Female,Los Angeles,78.23,358,0,0,8
28,Female,Houston,58.67,346,1,1,8
66,Male,Miami,62.92,345,1,0,2
39,Female,Houston,63.45,490,1,0,1
33,Male,Miami,39.98,500,0,1,5
56,Female,Houston,45.38,339,0,2,0
69,Female,Los Angeles,68.13,185,0,0,1
39,Female,Miami,75.67,412,0,1,9
37,Male,Los Angeles,37.86,295,1,0,1
51,Male,New York,39.29,364,1,0,1
35,Male,Houston,44.17,203,1,0,10
34,Male,Miami,68.17,335,0,1,5
53,Male,Houston,98.52,314,0,1,3
37,Female,Houston,87.48,142,1,1,6
65,Male,Miami,72.71,293,1,0,1
38,Male,New York,92.64,111,0,0,6
44,Male,Los Angeles,68.11,78,1,0,2
19,Female,Houston,57.95,92,0,0,11
29,Male,Chicago,52.21,125,0,1,7
54,Female,Miami,40.63,335,0,1,11
60,Female,Chicago,98.64,106,0,0,1
69,Male,Houston,30.59,260,1,0,7
31,Female,Los Angeles,73.42,465,0,1,9
37,Male,Chicago,54.8,464,1,1,4
61,Female,New York,31.67,356,1,1,7
34,Male,Chicago,59.9,433,0,1,1
45,Female,Chicago,41.63,314,1,1,4
36,Female,Los Angeles,47.09,493,1,0,7
48,Female,Miami,93.12,338,1,0,9
62,Male,Los Angeles,92.64,278,0,0,8
42,Male,Los Angeles,47.33,359,0,0,4
53,Female,New York,47.69,433,1,1,8
66,Male,Los Angeles,37.69,390,1,1,3
41,Female,Miami,32.08,112,0,2,0
28,Male,Chicago,82.05,185,0,1,11
40,Female,Miami,62.13,468,0,0,2
28,Female,Chicago,59.01,488,1,1,4
60,Female,New York,51.48,350,1,1,5
28,Male,Houston,69.3,426,1,1,4
46,Female,New York,81.25,384,1,1,8
57,Male,Los Angeles,50.77,467,0,0,9
32,Female,New York,37.08,383,1,2,0
65,Female,New York,91.14,492,1,1,3
21,Female,New York,67.35,451,0,0,1
36,Female,Houston,39.23,373,1,0,3
21,Female,Miami,64.85,240,1,1,8
24,Female,New York,97.87,352,1,1,10
19,Female,Chicago,62.0,57,0,0,7
27,Female,New York,67.98,258,1,0,10
19,Male,Los Angeles,43.91,64,1,1,0
63,Male,Miami,83.52,261,1,0,4
47,Male,Los Angeles,95.52,497,0,0,10
34,Male,New York,66.32,186,0,0,2
62,Male,Chicago,34.82,341,1,1,6
32,Female,Miami,36.49,295,0,1,4
23,Female,New York,45.59,303,0,0,1
66,Male,New York,98.38,136,0,0,4
56,Female,Miami,31.07,383,1,0,10
30,Male,Houston,78.94,235,0,0,4
33,Male,New York,61.64,342,1,1,7
31,Male,Miami,48.58,178,0,0,5
70,Male,Miami,37.41,165,0,1,1
